customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
16730,24,120000,MORTGAGE,1,EDUCATION,C,"£25,000.00",13.99,4,,4,NO DEFAULT
16731,24,47000,RENT,8,VENTURE,A,"£7,000.00",6.62,4,,4,NO DEFAULT
16732,26,50000,RENT,0,HOMEIMPROVEMENT,A,"£13,000.00",,6,,4,NO DEFAULT
16733,22,37200,RENT,6,MEDICAL,A,"£10,000.00",,2,,3,NO DEFAULT
16734,23,47000,MORTGAGE,7,EDUCATION,B,"£13,850.00",12.68,3,Y,2,NO DEFAULT
16735,24,72000,RENT,8,MEDICAL,A,"£14,000.00",7.9,4,,2,NO DEFAULT
16736,23,45000,MORTGAGE,4,VENTURE,B,"£8,650.00",14.27,3,,3,NO DEFAULT
16737,25,61200,MORTGAGE,1,PERSONAL,A,"£5,650.00",7.66,5,,2,NO DEFAULT
16738,25,34000,MORTGAGE,1,DEBTCONSOLIDATION,A,"£10,000.00",11.26,5,,3,NO DEFAULT
16739,23,22800,RENT,5,DEBTCONSOLIDATION,A,"£1,775.00",6.99,3,,2,NO DEFAULT
16740,23,28000,RENT,0,MEDICAL,A,"£6,000.00",9.63,3,,4,NO DEFAULT
16741,24,45000,RENT,0,EDUCATION,C,"£4,000.00",15.99,4,Y,3,DEFAULT
16742,24,44000,MORTGAGE,2,DEBTCONSOLIDATION,C,"£25,000.00",15.58,4,Y,3,DEFAULT
16743,21,40800,RENT,3,MEDICAL,C,"£12,000.00",15.21,1,N,2,DEFAULT
16744,26,75000,MORTGAGE,4,EDUCATION,A,"£12,000.00",6.92,6,,4,NO DEFAULT
16745,23,33195,RENT,5,MEDICAL,A,"£1,800.00",11.99,3,,3,NO DEFAULT
16746,26,90000,RENT,0,PERSONAL,A,"£5,525.00",11.36,6,,4,NO DEFAULT
16747,25,24996,RENT,3,DEBTCONSOLIDATION,B,"£7,500.00",12.98,5,,2,NO DEFAULT
16748,23,21000,OWN,,VENTURE,B,"£3,825.00",14.65,3,,4,NO DEFAULT
16749,23,74800,RENT,1,MEDICAL,D,"£20,000.00",17.04,3,Y,3,DEFAULT
16750,23,168600,RENT,3,MEDICAL,A,"£20,000.00",11.58,3,,4,NO DEFAULT
16751,24,43000,MORTGAGE,8,DEBTCONSOLIDATION,C,"£10,000.00",16.89,4,N,4,DEFAULT
16752,25,28128,RENT,2,VENTURE,C,"£7,500.00",15.33,5,N,3,DEFAULT
16753,24,64151,RENT,0,EDUCATION,A,"£5,000.00",11.86,4,,4,NO DEFAULT
16754,24,44000,RENT,0,PERSONAL,A,"£2,000.00",8,4,,3,NO DEFAULT
16755,22,105500,RENT,6,EDUCATION,A,"£6,000.00",11.99,2,,4,NO DEFAULT
16756,23,90096,MORTGAGE,0,EDUCATION,B,"£10,150.00",11.97,3,,3,NO DEFAULT
16757,25,306000,RENT,2,PERSONAL,B,"£24,250.00",13.85,5,,4,NO DEFAULT
16758,23,49000,MORTGAGE,7,DEBTCONSOLIDATION,C,"£5,000.00",15.21,3,Y,3,DEFAULT
16759,23,91000,MORTGAGE,3,EDUCATION,A,"£12,000.00",,3,,4,NO DEFAULT
16760,26,53000,RENT,4,VENTURE,A,"£6,800.00",9.91,6,,3,NO DEFAULT
16761,25,49200,MORTGAGE,2,EDUCATION,A,"£6,000.00",10,5,,4,NO DEFAULT
16762,23,38000,MORTGAGE,5,MEDICAL,A,"£5,400.00",7.9,3,,4,NO DEFAULT
16763,22,54000,RENT,5,HOMEIMPROVEMENT,C,"£3,200.00",16.49,2,N,2,DEFAULT
16764,23,75000,RENT,1,MEDICAL,A,"£6,000.00",6.03,3,,3,NO DEFAULT
16765,26,120000,RENT,10,DEBTCONSOLIDATION,A,"£6,000.00",9.88,6,,4,NO DEFAULT
16766,23,100000,MORTGAGE,0,EDUCATION,A,"£11,000.00",8.49,3,,3,NO DEFAULT
16767,23,106000,MORTGAGE,7,EDUCATION,A,"£10,000.00",7.14,3,,3,NO DEFAULT
16768,24,57000,MORTGAGE,0,DEBTCONSOLIDATION,A,"£2,400.00",12.69,4,,4,NO DEFAULT
16769,24,33321,OWN,4,VENTURE,B,"£12,250.00",13.11,4,Y,4,NO DEFAULT
16770,21,28800,RENT,5,DEBTCONSOLIDATION,A,"£8,000.00",9.88,1,,2,NO DEFAULT
16771,24,50400,RENT,8,DEBTCONSOLIDATION,A,"£1,500.00",,4,,2,NO DEFAULT
16772,23,74000,RENT,3,MEDICAL,A,"£25,000.00",10.36,3,,2,NO DEFAULT
16773,25,54000,MORTGAGE,5,HOMEIMPROVEMENT,A,"£5,100.00",9.62,5,,4,NO DEFAULT
16774,25,59000,OWN,6,MEDICAL,A,"£5,000.00",6.17,5,,2,NO DEFAULT
16775,24,40000,OWN,7,VENTURE,B,"£2,000.00",12.53,4,,4,NO DEFAULT
16776,23,75000,MORTGAGE,7,VENTURE,A,"£10,200.00",6.03,3,,3,NO DEFAULT
16777,25,40000,RENT,1,VENTURE,A,"£6,500.00",11.89,5,,3,NO DEFAULT
16778,26,53000,OWN,2,VENTURE,A,"£2,500.00",9.91,6,,2,NO DEFAULT
16779,22,24000,OWN,4,PERSONAL,B,"£4,750.00",,2,Y,3,NO DEFAULT
16780,22,24000,RENT,3,PERSONAL,B,"£1,000.00",12.84,2,Y,3,NO DEFAULT
16781,23,80796,MORTGAGE,7,DEBTCONSOLIDATION,A,"£5,000.00",,3,,2,NO DEFAULT
16782,23,30000,RENT,3,EDUCATION,A,"£6,000.00",11.71,3,,3,NO DEFAULT
16783,25,49000,RENT,1,PERSONAL,C,"£12,000.00",13.49,5,N,4,DEFAULT
16784,22,46000,RENT,3,DEBTCONSOLIDATION,B,"£11,000.00",10.59,2,Y,2,NO DEFAULT
16785,25,46000,RENT,9,PERSONAL,A,"£7,000.00",8.49,5,,2,NO DEFAULT
16786,26,32500,MORTGAGE,8,DEBTCONSOLIDATION,B,"£3,000.00",13.22,6,Y,3,NO DEFAULT
16787,24,73440,MORTGAGE,7,HOMEIMPROVEMENT,A,"£7,000.00",6.99,4,,4,NO DEFAULT
16788,26,120000,MORTGAGE,5,VENTURE,A,"£13,000.00",10.99,6,,2,NO DEFAULT
16789,25,66420,MORTGAGE,1,EDUCATION,A,"£4,000.00",12.18,5,,2,NO DEFAULT
16790,22,75000,RENT,2,DEBTCONSOLIDATION,A,"£21,000.00",10,2,,4,NO DEFAULT
16791,21,20000,RENT,2,MEDICAL,B,"£2,500.00",13.79,1,Y,4,NO DEFAULT
16792,24,35000,RENT,1,MEDICAL,A,"£10,000.00",,4,,2,NO DEFAULT
16793,22,50000,MORTGAGE,6,VENTURE,B,"£10,000.00",,2,Y,3,NO DEFAULT
16794,24,57000,MORTGAGE,5,HOMEIMPROVEMENT,A,"£8,000.00",5.42,4,,4,NO DEFAULT
16795,22,30000,RENT,0,PERSONAL,A,"£5,000.00",11.49,2,,4,NO DEFAULT
16796,24,52000,MORTGAGE,8,VENTURE,A,"£15,000.00",10,4,,4,NO DEFAULT
16797,26,89000,MORTGAGE,10,HOMEIMPROVEMENT,A,"£8,000.00",10.99,6,,3,NO DEFAULT
16798,22,48000,RENT,6,DEBTCONSOLIDATION,A,"£16,500.00",8.9,2,,3,NO DEFAULT
16799,22,77000,MORTGAGE,5,EDUCATION,A,"£21,000.00",11.48,2,,3,NO DEFAULT
16800,25,70000,RENT,8,VENTURE,C,"£15,000.00",14.42,5,Y,2,NO DEFAULT
16801,24,98004,RENT,0,VENTURE,C,"£16,000.00",16.32,4,Y,4,DEFAULT
16802,23,55000,MORTGAGE,4,VENTURE,A,"£8,000.00",7.49,3,,2,NO DEFAULT
16803,23,35976,RENT,3,VENTURE,A,"£15,000.00",10.25,3,,3,NO DEFAULT
16804,24,62900,RENT,1,MEDICAL,C,"£16,800.00",15.65,4,N,4,DEFAULT
16805,24,72000,MORTGAGE,8,PERSONAL,A,"£5,000.00",6.03,4,,4,NO DEFAULT
16806,24,47000,MORTGAGE,3,MEDICAL,A,"£12,000.00",12.21,4,,3,NO DEFAULT
16807,24,50000,MORTGAGE,8,DEBTCONSOLIDATION,B,"£3,000.00",13.47,4,,3,NO DEFAULT
16808,25,27096,RENT,7,EDUCATION,A,"£5,000.00",7.9,5,N,3,DEFAULT
16809,23,72000,RENT,4,DEBTCONSOLIDATION,B,"£10,000.00",13.85,3,,3,NO DEFAULT
16810,22,57564,MORTGAGE,6,DEBTCONSOLIDATION,A,"£21,000.00",11.48,2,,3,NO DEFAULT
16811,24,24996,RENT,0,EDUCATION,A,"£4,000.00",9.45,4,,2,NO DEFAULT
16812,23,54000,RENT,1,VENTURE,A,"£20,000.00",11.83,3,,2,NO DEFAULT
16813,25,38400,RENT,5,MEDICAL,A,"£2,200.00",12.69,5,,3,NO DEFAULT
16814,25,72000,MORTGAGE,7,MEDICAL,A,"£25,000.00",11.89,5,,2,NO DEFAULT
16815,22,67807,MORTGAGE,6,EDUCATION,A,"£6,400.00",7.14,2,,3,NO DEFAULT
16816,23,12000,RENT,0,EDUCATION,A,"£2,100.00",8.94,3,,2,NO DEFAULT
16817,24,115154,RENT,8,DEBTCONSOLIDATION,B,"£3,000.00",14.27,4,Y,2,NO DEFAULT
16818,23,59000,RENT,8,VENTURE,A,"£17,000.00",10.25,3,,4,NO DEFAULT
16819,23,60000,RENT,7,DEBTCONSOLIDATION,A,"£25,000.00",10.25,3,,2,NO DEFAULT
16820,22,48000,RENT,3,MEDICAL,B,"£13,000.00",7.88,2,N,2,DEFAULT
16821,22,39996,RENT,3,VENTURE,B,"£11,000.00",5.79,2,Y,2,NO DEFAULT
16822,24,7800,RENT,1,EDUCATION,A,"£1,000.00",11.36,4,,4,NO DEFAULT
16823,22,54996,RENT,6,EDUCATION,B,"£2,500.00",14.35,2,Y,4,NO DEFAULT
16824,24,16800,MORTGAGE,,EDUCATION,A,"£3,900.00",,4,N,2,DEFAULT
16825,26,53000,MORTGAGE,1,EDUCATION,A,"£8,000.00",,6,,3,NO DEFAULT
16826,23,40000,MORTGAGE,7,DEBTCONSOLIDATION,B,"£6,000.00",14.79,3,Y,3,NO DEFAULT
16827,22,54000,MORTGAGE,5,MEDICAL,A,"£7,000.00",10.65,2,,2,NO DEFAULT
16828,21,65000,MORTGAGE,5,EDUCATION,A,"£10,000.00",6.03,1,,3,NO DEFAULT
16829,24,80000,RENT,3,VENTURE,B,"£20,000.00",13.06,4,Y,3,NO DEFAULT
16830,26,60000,MORTGAGE,8,HOMEIMPROVEMENT,A,"£12,000.00",10.65,6,,2,NO DEFAULT
16831,24,24000,RENT,0,VENTURE,C,"£7,000.00",15.62,4,N,4,DEFAULT
16832,22,91800,MORTGAGE,0,MEDICAL,C,"£16,800.00",15.62,2,Y,4,DEFAULT
16833,24,121000,RENT,8,PERSONAL,A,"£20,000.00",8.9,4,,4,NO DEFAULT
16834,24,50004,OWN,2,VENTURE,A,"£10,000.00",11.12,4,,2,NO DEFAULT
16835,24,145000,MORTGAGE,0,PERSONAL,A,"£7,000.00",10.99,4,,2,NO DEFAULT
16836,21,8088,RENT,,MEDICAL,B,"£1,200.00",15.23,1,Y,2,NO DEFAULT
16837,23,35000,MORTGAGE,7,MEDICAL,B,"£5,000.00",12.98,3,N,2,DEFAULT
16838,26,55000,MORTGAGE,4,PERSONAL,A,"£10,000.00",7.51,6,N,2,DEFAULT
16839,26,83004,RENT,7,VENTURE,A,"£5,450.00",7.9,6,,3,NO DEFAULT
16840,25,51000,MORTGAGE,6,EDUCATION,D,"£16,750.00",16.4,5,,3,NO DEFAULT
16841,22,84600,MORTGAGE,4,VENTURE,A,"£6,000.00",,2,,4,NO DEFAULT
16842,26,88900,OWN,2,PERSONAL,A,"£5,000.00",11.83,6,,4,NO DEFAULT
16843,25,109000,MORTGAGE,9,DEBTCONSOLIDATION,A,"£14,000.00",9.63,5,,2,NO DEFAULT
16844,23,96000,RENT,7,EDUCATION,A,"£7,300.00",8.49,3,,4,NO DEFAULT
16845,26,60000,MORTGAGE,3,PERSONAL,B,"£30,000.00",14.27,6,Y,3,NO DEFAULT
16846,26,70000,MORTGAGE,0,HOMEIMPROVEMENT,C,"£8,000.00",14.84,6,,3,NO DEFAULT
16847,22,35000,RENT,1,DEBTCONSOLIDATION,A,"£8,000.00",9.2,2,,4,NO DEFAULT
16848,25,72000,RENT,2,MEDICAL,A,"£10,000.00",10.37,5,,4,NO DEFAULT
16849,21,31200,RENT,1,EDUCATION,C,"£6,000.00",16.89,1,Y,4,DEFAULT
16850,24,65000,RENT,1,MEDICAL,A,"£6,400.00",9.99,4,,3,NO DEFAULT
16851,26,51600,RENT,10,EDUCATION,A,"£14,000.00",10.37,6,,2,NO DEFAULT
16852,23,70550,RENT,0,MEDICAL,D,"£14,000.00",17.51,3,Y,2,DEFAULT
16853,26,63000,MORTGAGE,10,HOMEIMPROVEMENT,A,"£3,500.00",7.68,6,,4,NO DEFAULT
16854,22,72000,MORTGAGE,3,EDUCATION,A,"£5,000.00",,2,,3,NO DEFAULT
16855,24,75000,MORTGAGE,,PERSONAL,A,"£7,000.00",7.66,4,,3,NO DEFAULT
16856,21,102000,RENT,5,VENTURE,C,"£10,000.00",,1,Y,3,NO DEFAULT
16857,25,86004,RENT,1,PERSONAL,B,"£15,000.00",12.53,5,,4,NO DEFAULT
16858,25,42000,RENT,4,VENTURE,A,"£1,925.00",6.17,5,Y,2,NO DEFAULT
16859,23,58000,MORTGAGE,8,VENTURE,B,"£8,000.00",13.61,3,Y,4,NO DEFAULT
16860,25,82000,RENT,2,PERSONAL,A,"£9,200.00",6.03,5,,3,NO DEFAULT
16861,22,30000,RENT,0,EDUCATION,B,"£6,300.00",13.22,2,Y,3,NO DEFAULT
16862,26,117000,MORTGAGE,4,VENTURE,A,"£14,400.00",,6,,4,NO DEFAULT
16863,26,92040,MORTGAGE,6,VENTURE,A,"£10,000.00",,6,,3,NO DEFAULT
16864,24,28800,RENT,2,MEDICAL,A,"£8,875.00",,4,,4,NO DEFAULT
16865,21,33009,OWN,5,VENTURE,A,"£12,000.00",11.48,1,,4,NO DEFAULT
16866,25,54000,RENT,3,DEBTCONSOLIDATION,C,"£7,000.00",15.62,5,N,3,DEFAULT
16867,25,30000,OWN,4,EDUCATION,C,"£10,000.00",14.61,5,,3,NO DEFAULT
16868,22,28880,MORTGAGE,4,MEDICAL,A,"£2,000.00",8.59,2,,4,NO DEFAULT
16869,23,34000,RENT,1,PERSONAL,B,"£9,500.00",,3,Y,4,DEFAULT
16870,22,34560,RENT,2,HOMEIMPROVEMENT,D,"£1,200.00",19.29,2,N,2,DEFAULT
16871,25,74004,RENT,2,VENTURE,D,"£20,000.00",15.95,5,N,3,DEFAULT
16872,25,57500,MORTGAGE,5,HOMEIMPROVEMENT,B,"£12,275.00",,5,,3,NO DEFAULT
16873,25,120000,MORTGAGE,6,EDUCATION,A,"£10,000.00",,5,,2,NO DEFAULT
16874,25,36000,RENT,6,PERSONAL,A,"£15,000.00",,5,N,3,DEFAULT
16875,24,74400,RENT,1,MEDICAL,A,"£3,500.00",7.29,4,,3,NO DEFAULT
16876,24,95000,RENT,5,VENTURE,A,"£14,000.00",,4,,4,NO DEFAULT
16877,23,70000,RENT,1,VENTURE,A,"£3,500.00",5.42,3,,2,NO DEFAULT
16878,23,36000,RENT,4,MEDICAL,C,"£6,500.00",17.49,3,Y,4,DEFAULT
16879,22,30000,RENT,2,VENTURE,A,"£3,600.00",10.99,2,,4,NO DEFAULT
16880,22,18000,OWN,1,EDUCATION,C,"£5,400.00",15.31,2,Y,4,DEFAULT
16881,21,12000,RENT,3,VENTURE,A,"£1,600.00",10.59,1,Y,2,NO DEFAULT
16882,25,52000,RENT,9,VENTURE,B,"£16,000.00",13.98,5,N,4,DEFAULT
16883,25,48000,MORTGAGE,3,DEBTCONSOLIDATION,B,"£1,400.00",14.79,5,,3,NO DEFAULT
16884,25,89000,MORTGAGE,9,MEDICAL,A,"£14,000.00",7.49,5,,2,NO DEFAULT
16885,24,150000,RENT,8,PERSONAL,A,"£5,000.00",,4,,2,NO DEFAULT
16886,24,101000,OWN,5,VENTURE,A,"£24,250.00",12.53,4,,3,NO DEFAULT
16887,22,63000,RENT,2,VENTURE,A,"£5,000.00",7.74,2,,4,NO DEFAULT
16888,25,80004,RENT,5,HOMEIMPROVEMENT,A,"£10,000.00",9.62,5,,4,NO DEFAULT
16889,23,46000,RENT,2,PERSONAL,E,"£12,800.00",19.41,3,Y,2,DEFAULT
16890,23,42996,RENT,2,MEDICAL,B,"£6,000.00",12.84,3,Y,3,NO DEFAULT
16891,24,50000,MORTGAGE,2,EDUCATION,A,"£12,500.00",9.32,4,,3,NO DEFAULT
16892,22,91234,MORTGAGE,6,MEDICAL,A,"£12,000.00",11.83,2,,2,NO DEFAULT
16893,22,69600,RENT,6,DEBTCONSOLIDATION,B,"£1,350.00",12.68,2,Y,3,NO DEFAULT
16894,22,20000,RENT,2,PERSONAL,A,"£4,000.00",9.45,2,,3,NO DEFAULT
16895,26,14400,RENT,1,DEBTCONSOLIDATION,C,"£2,000.00",17.49,6,Y,3,DEFAULT
16896,22,82000,MORTGAGE,6,EDUCATION,A,"£10,750.00",9.25,2,,3,NO DEFAULT
16897,24,93000,RENT,2,HOMEIMPROVEMENT,A,"£2,100.00",9.91,4,,2,NO DEFAULT
16898,23,75000,RENT,3,PERSONAL,A,"£10,000.00",11.86,3,,2,NO DEFAULT
16899,25,56000,RENT,1,PERSONAL,A,"£6,000.00",10.74,5,,2,NO DEFAULT
16900,24,52800,RENT,1,DEBTCONSOLIDATION,B,"£8,000.00",12.87,4,,4,NO DEFAULT
16901,24,44000,MORTGAGE,5,DEBTCONSOLIDATION,C,"£22,800.00",17.27,4,N,3,DEFAULT
16902,25,62400,OWN,,DEBTCONSOLIDATION,C,"£15,000.00",17.58,5,,3,NO DEFAULT
16903,25,57500,RENT,4,EDUCATION,B,"£6,000.00",11.28,5,N,3,DEFAULT
16904,22,71500,RENT,2,EDUCATION,B,"£6,400.00",13.11,2,,4,NO DEFAULT
16905,22,41838,RENT,0,PERSONAL,C,"£6,600.00",16.89,2,N,3,DEFAULT
16906,22,50000,RENT,1,EDUCATION,A,"£11,000.00",,2,,3,NO DEFAULT
16907,23,36000,OWN,,VENTURE,A,"£5,500.00",5.42,3,,3,NO DEFAULT
16908,25,78000,MORTGAGE,0,HOMEIMPROVEMENT,A,"£25,000.00",9.64,5,,4,NO DEFAULT
16909,21,44000,RENT,6,VENTURE,C,"£10,000.00",14.74,1,Y,3,NO DEFAULT
16910,23,64000,RENT,0,MEDICAL,B,"£12,000.00",13.16,3,Y,4,NO DEFAULT
16911,23,100000,MORTGAGE,4,EDUCATION,B,"£10,000.00",12.87,3,,4,NO DEFAULT
16912,23,58000,MORTGAGE,7,MEDICAL,B,"£7,200.00",11.97,3,N,2,DEFAULT
16913,26,54000,RENT,2,PERSONAL,B,"£6,600.00",11.97,6,,3,NO DEFAULT
16914,22,42500,RENT,0,EDUCATION,B,"£5,000.00",12.98,2,,4,NO DEFAULT
16915,23,67000,RENT,3,EDUCATION,A,"£25,000.00",7.9,3,,3,NO DEFAULT
16916,24,40000,MORTGAGE,8,MEDICAL,A,"£4,000.00",7.14,4,,2,NO DEFAULT
16917,24,24000,RENT,2,EDUCATION,C,"£3,500.00",15.65,4,Y,4,DEFAULT
16918,22,40680,RENT,2,EDUCATION,A,"£6,000.00",11.36,2,,4,NO DEFAULT
16919,23,64000,MORTGAGE,0,DEBTCONSOLIDATION,C,"£12,000.00",15.62,3,Y,4,DEFAULT
16920,25,122000,MORTGAGE,8,DEBTCONSOLIDATION,B,"£10,000.00",13.57,5,Y,4,NO DEFAULT
16921,22,59000,OTHER,3,HOMEIMPROVEMENT,C,"£12,000.00",,2,Y,4,DEFAULT
16922,26,126000,MORTGAGE,4,DEBTCONSOLIDATION,B,"£7,500.00",13.92,6,,2,NO DEFAULT
16923,25,65000,OWN,9,HOMEIMPROVEMENT,B,"£7,000.00",11.66,5,Y,3,NO DEFAULT
16924,25,77700,RENT,2,EDUCATION,A,"£14,000.00",10.99,5,,2,NO DEFAULT
16925,21,36000,RENT,3,DEBTCONSOLIDATION,B,"£5,000.00",12.99,1,,4,NO DEFAULT
16926,25,75600,MORTGAGE,7,MEDICAL,B,"£15,000.00",12.68,5,Y,3,NO DEFAULT
16927,22,183000,MORTGAGE,3,EDUCATION,A,"£1,000.00",,2,,2,NO DEFAULT
16928,22,35000,MORTGAGE,6,DEBTCONSOLIDATION,A,"£8,000.00",5.79,2,,3,NO DEFAULT
16929,25,57000,RENT,5,MEDICAL,C,"£9,600.00",14.46,5,N,3,DEFAULT
16930,23,120000,RENT,7,DEBTCONSOLIDATION,A,"£25,000.00",9.99,3,,2,NO DEFAULT
16931,22,54252,MORTGAGE,6,PERSONAL,A,"£3,500.00",6.39,2,,4,NO DEFAULT
16932,23,11000,OWN,0,VENTURE,A,"£1,400.00",9.32,3,,4,NO DEFAULT
16933,23,105000,RENT,7,MEDICAL,A,"£7,200.00",11.71,3,,2,NO DEFAULT
16934,26,85000,MORTGAGE,0,MEDICAL,A,"£8,000.00",,6,,4,NO DEFAULT
16935,24,85000,MORTGAGE,1,PERSONAL,A,"£4,400.00",7.4,4,,3,NO DEFAULT
16936,22,27000,RENT,5,DEBTCONSOLIDATION,A,"£2,925.00",10.71,2,,3,NO DEFAULT
16937,22,30000,OWN,5,VENTURE,A,"£3,000.00",10.36,2,,2,NO DEFAULT
16938,25,47052,RENT,5,EDUCATION,B,"£21,250.00",10.99,5,N,2,DEFAULT
16939,24,47928,RENT,1,MEDICAL,A,"£6,000.00",12.53,4,,3,NO DEFAULT
16940,25,105000,MORTGAGE,9,HOMEIMPROVEMENT,B,"£4,800.00",15.23,5,Y,2,NO DEFAULT
16941,23,38400,RENT,7,DEBTCONSOLIDATION,B,"£3,600.00",13.61,3,Y,3,NO DEFAULT
16942,22,24432,RENT,0,EDUCATION,A,"£2,000.00",11.36,2,,3,NO DEFAULT
16943,26,46800,MORTGAGE,3,DEBTCONSOLIDATION,A,"£12,725.00",12.42,6,,3,NO DEFAULT
16944,24,40000,RENT,,PERSONAL,C,"£3,000.00",17.27,4,Y,2,DEFAULT
16945,22,60000,MORTGAGE,7,EDUCATION,A,"£12,000.00",10,2,,3,NO DEFAULT
16946,25,38000,RENT,1,EDUCATION,A,"£10,000.00",7.49,5,,2,NO DEFAULT
16947,24,59600,RENT,8,PERSONAL,A,"£10,000.00",5.99,4,,4,NO DEFAULT
16948,24,95000,RENT,0,MEDICAL,A,"£4,000.00",7.9,4,,4,NO DEFAULT
16949,23,62000,RENT,0,EDUCATION,B,"£10,000.00",14.27,3,Y,2,NO DEFAULT
16950,22,18996,RENT,3,PERSONAL,C,"£3,200.00",15.28,2,N,2,DEFAULT
16951,22,50000,OWN,1,EDUCATION,A,"£3,600.00",,2,,3,NO DEFAULT
16952,26,32450,MORTGAGE,5,HOMEIMPROVEMENT,A,"£3,250.00",6.99,6,,2,NO DEFAULT
16953,23,38000,RENT,7,PERSONAL,A,"£12,000.00",11.71,3,,4,NO DEFAULT
16954,22,48000,RENT,7,VENTURE,D,"£7,500.00",17.04,2,Y,2,NO DEFAULT
16955,21,27200,RENT,0,EDUCATION,B,"£5,000.00",,1,,3,NO DEFAULT
16956,26,12000,OWN,2,HOMEIMPROVEMENT,A,"£6,100.00",7.51,6,N,4,DEFAULT
16957,25,117014,MORTGAGE,5,EDUCATION,A,"£8,400.00",7.29,5,,3,NO DEFAULT
16958,22,12000,RENT,0,EDUCATION,B,"£1,000.00",13.57,2,N,2,DEFAULT
16959,23,85000,RENT,2,EDUCATION,A,"£5,000.00",11.58,3,,3,NO DEFAULT
16960,22,31200,RENT,6,EDUCATION,B,"£12,000.00",10.39,2,N,2,DEFAULT
16961,22,69000,MORTGAGE,6,DEBTCONSOLIDATION,C,"£10,000.00",15.62,2,N,3,DEFAULT
16962,23,40000,RENT,6,EDUCATION,A,"£15,000.00",11.71,3,,3,NO DEFAULT
16963,25,36000,RENT,0,MEDICAL,A,"£10,000.00",11.11,5,,3,NO DEFAULT
16964,26,54000,RENT,6,VENTURE,A,"£10,000.00",7.9,6,,3,NO DEFAULT
16965,23,43000,RENT,1,DEBTCONSOLIDATION,A,"£3,000.00",8.49,3,,3,NO DEFAULT
16966,24,35000,OWN,1,MEDICAL,C,"£7,000.00",16.29,4,,4,NO DEFAULT
16967,23,115000,RENT,2,EDUCATION,A,"£35,000.00",7.9,3,,4,NO DEFAULT
16968,23,55000,RENT,5,VENTURE,A,"£20,000.00",12.53,3,,3,NO DEFAULT
16969,23,24000,RENT,4,EDUCATION,B,"£12,250.00",13.16,3,N,3,DEFAULT
16970,25,96000,MORTGAGE,0,MEDICAL,A,"£5,000.00",11.83,5,,4,NO DEFAULT
16971,26,84191,MORTGAGE,5,PERSONAL,A,"£9,000.00",6.62,6,,3,NO DEFAULT
16972,23,54586,RENT,5,EDUCATION,A,"£19,000.00",11.14,3,,4,NO DEFAULT
16973,23,20400,RENT,5,EDUCATION,C,"£5,500.00",,3,,2,NO DEFAULT
16974,24,138000,RENT,4,PERSONAL,B,"£5,000.00",13.23,4,Y,4,DEFAULT
16975,23,39000,RENT,1,PERSONAL,B,"£12,000.00",10.99,3,N,2,DEFAULT
16976,25,69000,MORTGAGE,9,VENTURE,A,"£25,000.00",6.99,5,,4,NO DEFAULT
16977,25,30000,MORTGAGE,3,HOMEIMPROVEMENT,A,"£12,000.00",5.99,5,N,4,DEFAULT
16978,22,70000,MORTGAGE,4,VENTURE,A,"£13,750.00",10.75,2,,3,NO DEFAULT
16979,22,29570,RENT,6,MEDICAL,C,"£8,000.00",14.42,2,N,3,DEFAULT
16980,26,90000,MORTGAGE,10,PERSONAL,A,"£13,000.00",10.59,6,,3,NO DEFAULT
16981,25,54996,MORTGAGE,0,HOMEIMPROVEMENT,A,"£10,000.00",8.94,5,,4,NO DEFAULT
16982,23,60000,MORTGAGE,7,DEBTCONSOLIDATION,A,"£15,000.00",7.9,3,,3,NO DEFAULT
16983,24,55000,RENT,0,DEBTCONSOLIDATION,A,"£4,000.00",11.26,4,,3,NO DEFAULT
16984,23,48756,RENT,5,EDUCATION,A,"£4,800.00",11.36,3,,4,NO DEFAULT
16985,26,72000,MORTGAGE,7,MEDICAL,A,"£16,000.00",10.59,6,,4,NO DEFAULT
16986,24,72444,MORTGAGE,7,EDUCATION,A,"£25,000.00",10.74,4,,3,NO DEFAULT
16987,26,20004,MORTGAGE,4,HOMEIMPROVEMENT,A,"£3,600.00",,6,,4,NO DEFAULT
16988,23,70000,RENT,4,EDUCATION,A,"£6,000.00",7.49,3,,3,NO DEFAULT
16989,23,59000,MORTGAGE,7,EDUCATION,A,"£9,000.00",8.49,3,,4,NO DEFAULT
16990,24,62467,RENT,0,PERSONAL,A,"£10,625.00",8.49,4,,2,NO DEFAULT
16991,25,24000,OWN,7,HOMEIMPROVEMENT,A,"£6,000.00",5.42,5,,4,NO DEFAULT
16992,23,180000,MORTGAGE,2,VENTURE,A,"£5,000.00",9.33,3,,2,NO DEFAULT
16993,26,39996,RENT,0,MEDICAL,A,"£12,000.00",,6,,3,NO DEFAULT
16994,25,30000,RENT,4,MEDICAL,A,"£5,000.00",11.86,5,,4,NO DEFAULT
16995,23,39000,RENT,2,HOMEIMPROVEMENT,C,"£10,000.00",15.2,3,N,4,DEFAULT
16996,23,170000,RENT,7,PERSONAL,A,"£12,000.00",11.11,3,,2,NO DEFAULT
16997,22,42000,RENT,1,MEDICAL,A,"£10,000.00",12.42,2,,4,NO DEFAULT
16998,24,84996,OWN,4,DEBTCONSOLIDATION,C,"£8,000.00",15.57,4,Y,4,NO DEFAULT
